0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,label
261.6,627.0,105.0,239.21045127669484,1.0,10.0,10.0,16349.2998046875,6366.7001953125,1826.699951171875,115.0,97.5999984741211,125.9000015258789,69.69999694824219,63.0,68.4000015258789,52.79999923706055,40.0,40.29999923706055,32.29999923706055,28.0,24.299999237060547,26.200000762939453,766.0,0.0,0.0,0.0,156.60000000000002,522.0,0.0,239.21045127669484,0.0,0.0,0.0,2083.8994140625,1680.400390625,519.39990234375,5.5,60.0,84.4000015258789,16.39999771118164,12.200000762939453,12.60000228881836,-11.89999771118164,-10.599998474121094,11.799999237060547,3.5,0.0,-6.100000381469727,-4.69999885559082,127.83333333333337,-285.3970431210215,-0.03333333333333333,0.0,0
213.6,483.0,105.0,136.37389779572922,1.0,10.0,10.0,15167.099609375,4528.2998046875,839.5,95.5999984741211,88.9000015258789,84.30000305175781,74.69999694824219,86.19999694824219,75.30000305175781,41.5,36.70000076293945,31.399999618530273,30.0,26.0,28.600000381469727,30.899999618530273,766.1666666666666,0.3726779962499649,0.03333333333333333,0.0,-48.00000000000003,-144.0,0.0,-102.83655348096562,0.0,0.0,0.0,-1182.2001953125,-1838.400390625,-987.199951171875,-19.400001525878906,-8.699996948242188,-41.599998474121094,5.0,23.199996948242188,6.900001525878906,-11.299999237060547,-3.299999237060547,-8.899999618530273,-2.299999237060547,-2.0,4.30000114440918,4.69999885559082,0.16666666666662877,0.3726779962499649,0.03333333333333333,0.0,0
296.3,777.0,108.0,248.71109746048728,1.0,10.0,10.0,14537.7001953125,3963.10009765625,165.89999389648438,40.900001525878906,94.0999984741211,88.80000305175781,75.69999694824219,62.900001525878906,72.0,71.5,38.0,44.400001525878906,34.400001525878906,25.600000381469727,25.700000762939453,26.299999237060547,766.5,0.5,0.03333333333333333,0.0,82.70000000000002,294.0,3.0,112.33719966475806,0.0,0.0,0.0,-629.3994140625,-565.19970703125,-673.6000061035156,-54.69999694824219,5.1999969482421875,4.5,1.0,-23.29999542236328,-3.3000030517578125,30.0,1.2999992370605469,13.000001907348633,4.400001525878906,-0.39999961853027344,-2.8999996185302734,-4.600000381469727,0.33333333333337123,0.1273220037500351,0.0,0.0,0
216.7,380.0,109.0,95.04635711062261,1.0,10.0,10.0,15871.5,4029.800048828125,2073.5,1977.0,617.7000122070312,229.0,213.8000030517578,160.10000610351562,103.5,92.5999984741211,113.19999694824219,40.70000076293945,87.5999984741211,53.400001525878906,34.70000076293945,33.70000076293945,766.8333333333334,0.3726779962499649,0.03333333333333333,0.0,-79.60000000000002,-397.0,1.0,-153.66474034986467,0.0,0.0,0.0,1333.7998046875,66.699951171875,1907.6000061035156,1936.099998474121,523.6000137329102,140.1999969482422,138.10000610351562,97.20000457763672,31.5,21.099998474121094,75.19999694824219,-3.700000762939453,53.19999694824219,27.80000114440918,9.0,7.400001525878906,0.33333333333337123,-0.1273220037500351,0.0,0.0,0
285.2,427.0,105.0,115.6717770244756,1.0,10.0,10.0,15838.2001953125,4275.39990234375,666.0,95.5999984741211,117.19999694824219,130.8000030517578,133.60000610351562,71.9000015258789,65.5999984741211,78.0999984741211,50.099998474121094,36.29999923706055,33.900001525878906,34.599998474121094,35.599998474121094,25.5,766.6666666666666,0.4714045207910317,-0.03333333333333333,0.0,68.5,47.0,-4.0,20.625419913852994,0.0,0.0,0.0,-33.2998046875,245.599853515625,-1407.5,-1881.400001525879,-500.50001525878906,-98.19999694824219,-80.19999694824219,-88.20000457763672,-37.900001525878906,-14.5,-63.099998474121094,-4.400001525878906,-53.69999694824219,-18.800003051757812,0.8999977111816406,-8.200000762939453,-0.16666666666674246,0.09872652454106678,-0.06666666666666667,0.0,0
163.25,345.0,98.0,90.57144969580646,1.0,8.0,8.0,15448.125,4476.25,676.625,313.375,164.875,221.25,74.25,52.375,64.125,81.5,59.0,35.75,40.125,37.5,31.25,22.125,766.6,0.48989794855663565,0.0,0.0,-121.94999999999999,-82.0,-7.0,-25.100327328669138,0.0,-2.0,-2.0,-390.0751953125,200.85009765625,10.625,217.7750015258789,47.67500305175781,90.44999694824219,-59.350006103515625,-19.525001525878906,-1.4749984741210938,3.4000015258789062,8.900001525878906,-0.5499992370605469,6.224998474121094,2.9000015258789062,-4.349998474121094,-3.375,-0.06666666666660603,0.018493427765603976,0.03333333333333333,0.0,0
223.8,455.0,105.0,96.23907730231001,1.0,10.0,10.0,17353.0,5990.7998046875,1546.800048828125,498.70001220703125,230.89999389648438,198.10000610351562,211.89999389648438,239.6999969482422,110.19999694824219,78.0,78.0999984741211,52.099998474121094,43.20000076293945,31.5,29.5,27.799999237060547,766.4,0.48989794855663565,0.0,0.0,60.55000000000001,110.0,7.0,5.667627606503544,0.0,2.0,2.0,1904.875,1514.5498046875,870.175048828125,185.32501220703125,66.02499389648438,-23.149993896484375,137.64999389648438,187.3249969482422,46.07499694824219,-3.5,19.099998474121094,16.349998474121094,3.075000762939453,-6.0,-1.75,5.674999237060547,-0.20000000000004547,0.0,0.0,0.0,0
415.6,716.0,105.0,200.27690830447727,1.0,10.0,10.0,16635.900390625,5829.2001953125,2608.0,146.89999389648438,75.5,91.30000305175781,87.9000015258789,81.4000015258789,46.70000076293945,47.20000076293945,68.0999984741211,45.099998474121094,29.799999237060547,27.299999237060547,32.29999923706055,31.299999237060547,766.8,0.4,0.0,0.0,191.8,261.0,0.0,104.03783100216727,0.0,0.0,0.0,-717.099609375,-161.599609375,1061.199951171875,-351.8000183105469,-155.39999389648438,-106.80000305175781,-123.99999237060547,-158.29999542236328,-63.499996185302734,-30.799999237060547,-10.0,-7.0,-13.400001525878906,-4.200000762939453,2.799999237060547,3.5,0.39999999999997726,-0.08989794855663563,0.0,0.0,0
265.7,533.0,105.0,165.51860922566985,1.0,10.0,10.0,17512.19921875,5666.5,919.7000122070312,85.0999984741211,66.80000305175781,112.0,93.4000015258789,97.19999694824219,52.900001525878906,54.20000076293945,46.20000076293945,38.099998474121094,35.70000076293945,27.200000762939453,24.0,28.899999618530273,767.3333333333334,0.9428090415820634,0.06666666666666667,0.0,-149.90000000000003,-183.0,0.0,-34.758299078807426,0.0,0.0,0.0,876.298828125,-162.7001953125,-1688.2999877929688,-61.79999542236328,-8.699996948242188,20.699996948242188,5.5,15.799995422363281,6.200000762939453,7.0,-21.89999771118164,-7.0,5.900001525878906,-0.09999847412109375,-8.299999237060547,-2.3999996185302734,0.5333333333334167,0.5428090415820633,0.06666666666666667,0.0,0
537.6,838.0,105.0,353.82741555735896,1.0,10.0,10.0,15277.5,3912.10009765625,133.10000610351562,36.400001525878906,65.30000305175781,45.20000076293945,67.19999694824219,56.0,64.5,53.400001525878906,37.70000076293945,45.29999923706055,46.70000076293945,34.5,33.099998474121094,30.899999618530273,768.1666666666666,0.8975274678557508,0.06666666666666667,0.0,271.90000000000003,305.0,0.0,188.3088063316891,0.0,0.0,0.0,-2234.69921875,-1754.39990234375,-786.6000061035156,-48.69999694824219,-1.5,-66.79999923706055,-26.20000457763672,-41.19999694824219,11.599998474121094,-0.7999992370605469,-8.5,7.200000762939453,11.0,7.299999237060547,9.099998474121094,2.0,0.8333333333332575,-0.045281573726312585,0.0,0.0,0
480.2,756.0,105.0,254.6243507600952,1.0,10.0,10.0,16207.900390625,5336.7998046875,421.5,39.599998474121094,87.19999694824219,59.70000076293945,77.80000305175781,66.0,42.70000076293945,115.69999694824219,190.5,59.099998474121094,39.29999923706055,29.100000381469727,30.600000381469727,26.299999237060547,769.1666666666666,0.6871842709362769,0.06666666666666667,0.0,-57.400000000000034,-82.0,0.0,-99.20306479726375,0.0,0.0,0.0,930.400390625,1424.69970703125,288.3999938964844,3.1999969482421875,21.899993896484375,14.5,10.600006103515625,10.0,-21.799999237060547,62.29999542236328,152.79999923706055,13.799999237060547,-7.400001525878906,-5.399999618530273,-2.499998092651367,-4.600000381469727,1.0,-0.2103431969194739,0.0,0.0,0
187.66666666666666,533.0,105.0,155.18447803250888,1.0,6.0,6.0,16067.5,6141.0,502.5,44.83333206176758,36.0,52.16666793823242,107.16666412353516,61.5,61.16666793823242,77.16666412353516,60.66666793823242,37.83333206176758,36.33333206176758,35.66666793823242,26.5,31.66666603088379,769.6,0.48989794855663565,0.04,0.0,-292.5333333333333,-223.0,0.0,-99.43987272758633,0.0,-4.0,-4.0,-140.400390625,804.2001953125,81.0,5.233333587646484,-51.19999694824219,-7.533332824707031,29.366661071777344,-4.5,18.46666717529297,-38.53333282470703,-129.83333206176758,-21.266666412353516,-2.9666671752929688,6.566667556762695,-4.100000381469727,5.366666793823242,0.43333333333339397,-0.19728632237964122,-0.026666666666666665,0.0,0
420.5,543.0,105.0,121.35588160447766,1.0,10.0,10.0,16552.0,5689.0,342.8999938964844,36.79999923706055,72.4000015258789,117.19999694824219,173.39999389648438,107.0999984741211,69.30000305175781,75.0,43.900001525878906,34.20000076293945,37.70000076293945,25.799999237060547,28.899999618530273,28.0,770.5,0.5,0.03333333333333333,0.0,232.83333333333334,10.0,0.0,-33.82859642803122,0.0,4.0,4.0,484.5,-452.0,-159.60000610351562,-8.033332824707031,36.400001525878906,65.03332901000977,66.23332977294922,45.599998474121094,8.13333511352539,-2.1666641235351562,-16.766666412353516,-3.633331298828125,1.366668701171875,-9.866668701171875,2.3999996185302734,-3.666666030883789,0.8999999999999773,0.010102051443364346,-0.006666666666666668,0.0,0
392.25,488.0,105.0,165.84386482472001,1.0,4.0,4.0,15415.75,5608.25,253.75,30.0,43.0,87.25,226.0,99.0,58.25,54.25,44.5,41.5,24.5,24.0,29.25,24.5,771.1666666666666,0.6871842709362769,0.06666666666666667,0.0,-28.25,-55.0,0.0,44.487983220242356,0.0,-6.0,-6.0,-1136.25,-80.75,-89.14999389648438,-6.799999237060547,-29.400001525878906,-29.949996948242188,52.600006103515625,-8.099998474121094,-11.050003051757812,-20.75,0.5999984741210938,7.299999237060547,-13.200000762939453,-1.7999992370605469,0.35000038146972656,-3.5,0.6666666666666288,0.18718427093627688,0.03333333333333333,0.0,0
437.75,488.0,421.0,29.011851026778693,1.0,8.0,8.0,17999.25,5267.5,106.25,37.375,35.5,74.875,101.875,65.5,38.5,27.875,37.5,35.125,32.0,28.625,22.875,30.625,771.4285714285714,0.4948716593053935,0.0,0.0,45.5,0.0,316.0,-136.83201379794133,0.0,4.0,4.0,2583.5,-340.75,-147.5,7.375,-7.5,-12.375,-124.125,-33.5,-19.75,-26.375,-7.0,-6.375,7.5,4.625,-6.375,6.125,0.26190476190481604,-0.19231261163088337,-0.06666666666666667,0.0,0
427.0,481.0,421.0,18.0,1.0,10.0,10.0,17256.5,4631.2001953125,60.20000076293945,35.20000076293945,42.5,77.0999984741211,115.4000015258789,67.5,42.29999923706055,38.20000076293945,39.29999923706055,35.79999923706055,31.200000762939453,33.099998474121094,27.399999618530273,33.900001525878906,771.8333333333334,0.3726779962499649,0.0,0.0,-10.75,-7.0,0.0,-11.011851026778693,0.0,2.0,2.0,-742.75,-636.2998046875,-46.04999923706055,-2.174999237060547,7.0,2.2249984741210938,13.525001525878906,2.0,3.799999237060547,10.325000762939453,1.7999992370605469,0.6749992370605469,-0.7999992370605469,4.474998474121094,4.524999618530273,3.2750015258789062,0.4047619047619264,-0.12219366305542861,0.0,0.0,0
189.55555555555554,335.0,92.0,104.01400665413729,1.0,9.0,9.0,16729.77734375,8664.4443359375,4452.4443359375,283.6666564941406,125.88888549804688,258.3333435058594,134.77777099609375,65.77777862548828,100.66666412353516,57.33333206176758,59.22222137451172,35.77777862548828,29.88888931274414,22.0,25.55555534362793,27.88888931274414,771.8333333333334,0.3726779962499649,0.0,0.0,-237.44444444444446,-146.0,-329.0,86.01400665413729,0.0,-1.0,-1.0,-526.72265625,4033.244140625,4392.244335174561,248.46665573120117,83.38888549804688,181.23334503173828,19.377769470214844,-1.7222213745117188,58.36666488647461,19.133331298828125,19.922222137451172,-0.022220611572265625,-1.3111114501953125,-11.099998474121094,-1.8444442749023438,-6.011112213134766,0.0,0.0,0.0,0.0,0
109.5,131.0,98.0,10.947602477255009,1.0,10.0,10.0,15682.7998046875,4966.2001953125,1062.300048828125,118.19999694824219,112.69999694824219,128.1999969482422,95.4000015258789,72.19999694824219,58.400001525878906,48.099998474121094,37.0,37.099998474121094,50.29999923706055,34.20000076293945,32.79999923706055,21.200000762939453,772.0,0.0,0.0,0.0,-80.05555555555554,-204.0,6.0,-93.06640417688229,0.0,1.0,1.0,-1046.9775390625,-3698.244140625,-3390.144287109375,-165.46665954589844,-13.188888549804688,-130.1333465576172,-39.377769470214844,6.422218322753906,-42.26666259765625,-9.233333587646484,-22.22222137451172,1.3222198486328125,20.411109924316406,12.200000762939453,7.244443893432617,-6.6888885498046875,0.16666666666662877,-0.3726779962499649,0.0,0.0,0
105.0,105.0,105.0,0.0,1.0,10.0,10.0,15056.2998046875,4556.39990234375,197.6999969482422,55.5,38.0,45.900001525878906,77.30000305175781,67.69999694824219,43.599998474121094,31.600000381469727,25.399999618530273,30.0,31.100000381469727,29.600000381469727,23.299999237060547,30.200000762939453,772.0,0.0,0.0,0.0,-4.5,-26.0,7.0,-10.947602477255009,0.0,0.0,0.0,-626.5,-409.80029296875,-864.6000518798828,-62.69999694824219,-74.69999694824219,-82.29999542236328,-18.099998474121094,-4.5,-14.800003051757812,-16.499998092651367,-11.600000381469727,-7.099998474121094,-19.19999885559082,-4.600000381469727,-9.5,9.0,0.0,0.0,0.0,0.0,0
105.0,105.0,105.0,0.0,1.0,10.0,10.0,14271.400390625,6113.60009765625,1187.199951171875,103.9000015258789,90.0,69.5,49.900001525878906,49.599998474121094,67.0,54.099998474121094,45.900001525878906,33.20000076293945,33.70000076293945,29.200000762939453,23.899999618530273,24.700000762939453,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-784.8994140625,1557.2001953125,989.4999542236328,48.400001525878906,52.0,23.599998474121094,-27.400001525878906,-18.099998474121094,23.400001525878906,22.499998092651367,20.500001907348633,3.200000762939453,2.6000003814697266,-0.39999961853027344,0.6000003814697266,-5.5,0.0,0.0,0.0,0.0,0
94.4,157.0,31.0,31.257639066314653,1.0,10.0,10.0,16715.400390625,12670.0,4457.2001953125,415.8999938964844,615.0999755859375,822.4000244140625,361.5,141.6999969482422,73.5,151.8000030517578,147.8000030517578,37.20000076293945,34.400001525878906,31.399999618530273,28.899999618530273,33.599998474121094,772.3333333333334,0.4714045207910317,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
143.6,209.0,112.0,28.70261312145638,1.0,10.0,10.0,17023.400390625,4745.39990234375,3143.39990234375,728.4000244140625,148.89999389648438,143.89999389648438,131.10000610351562,94.19999694824219,67.5,71.0,47.79999923706055,33.5,36.400001525878906,31.799999237060547,33.20000076293945,24.399999618530273,772.3333333333334,0.4714045207910317,0.0,1.0,49.19999999999999,52.0,81.0,-2.555025944858272,0.0,0.0,0.0,308.0,-7924.60009765625,-1313.80029296875,312.5000305175781,-466.1999816894531,-678.5000305175781,-230.39999389648438,-47.5,-6.0,-80.80000305175781,-100.00000381469727,-3.700000762939453,2.0,0.39999961853027344,4.30000114440918,-9.19999885559082,0.0,0.0,-0.03333333333333333,0.0,2
107.16666666666667,110.0,98.0,4.487637339278753,1.0,6.0,6.0,15231.8330078125,4838.0,580.0,77.83333587646484,81.0,115.0,187.3333282470703,121.16666412353516,47.83333206176758,69.83333587646484,62.66666793823242,29.66666603088379,28.0,27.16666603088379,24.83333396911621,29.83333396911621,772.3333333333334,0.4714045207910317,0.0,1.0,-36.43333333333332,-99.0,-14.0,-24.21497578217763,0.0,-4.0,-4.0,-1791.5673828125,92.60009765625,-2563.39990234375,-650.5666885375977,-67.89999389648438,-28.899993896484375,56.23332214355469,26.96666717529297,-19.666667938232422,-1.1666641235351562,14.866668701171875,-3.833333969116211,-8.400001525878906,-4.633333206176758,-8.366666793823242,5.4333343505859375,0.0,0.0,0.0,0.0,2
420.875,642.0,105.0,245.65699537159531,1.0,8.0,8.0,18394.75,5075.625,1025.5,113.875,49.875,63.25,160.0,182.375,74.5,60.375,44.75,44.625,35.125,27.875,29.0,26.0,772.1666666666666,0.3726779962499649,-0.03333333333333333,1.0,313.7083333333333,532.0,7.0,241.16935803231655,0.0,2.0,2.0,3162.9169921875,237.625,445.5,36.041664123535156,-31.125,-51.75,-27.333328247070312,61.208335876464844,26.666667938232422,-9.458335876464844,-17.916667938232422,14.958333969116211,7.125,0.7083339691162109,4.166666030883789,-3.833333969116211,-0.16666666666674246,-0.09872652454106678,-0.03333333333333333,0.0,2
288.54545454545456,398.0,105.0,97.57082615055833,1.0,11.0,11.0,14897.181640625,3946.45458984375,737.3636474609375,157.81817626953125,240.0,184.81817626953125,139.5454559326172,92.63636016845703,89.7272720336914,67.63636016845703,46.09090805053711,39.90909194946289,27.272727966308594,29.18181800842285,27.18181800842285,34.54545593261719,771.8333333333334,0.3726779962499649,-0.03333333333333333,1.0,-132.32954545454544,-244.0,0.0,-148.08616922103698,0.0,3.0,3.0,-3497.568359375,-1129.17041015625,-288.1363525390625,43.94317626953125,190.125,121.56817626953125,-20.454544067382812,-89.73863983154297,15.227272033691406,7.261360168457031,1.3409080505371094,-4.715908050537109,-7.852272033691406,1.3068180084228516,-1.8181819915771484,8.545455932617188,-0.33333333333325754,0.0,0.0,0.0,2
105.0,105.0,105.0,0.0,1.0,4.0,4.0,15652.75,3881.75,998.75,57.25,95.25,234.75,132.5,128.75,69.25,31.5,47.25,46.0,31.75,27.5,34.25,28.75,771.6,0.48989794855663565,-0.04,1.0,-183.54545454545456,-293.0,0.0,-97.57082615055833,0.0,-7.0,-7.0,755.568359375,-64.70458984375,261.3863525390625,-100.56817626953125,-144.75,49.93182373046875,-7.0454559326171875,36.11363983154297,-20.477272033691406,-36.13636016845703,1.1590919494628906,6.090908050537109,4.477272033691406,-1.6818180084228516,7.068181991577148,-5.7954559326171875,-0.2333333333333485,0.11721995230667076,-0.006666666666666668,0.0,2
102.0,105.0,99.0,3.0,1.0,2.0,2.0,17865.0,6941.0,1553.5,98.5,169.0,67.5,45.0,49.0,111.5,75.5,60.0,37.5,27.0,31.0,35.0,37.0,771.2,0.4000000000000001,-0.04,1.0,-3.0,0.0,-6.0,3.0,0.0,-2.0,-2.0,2212.25,3059.25,554.75,41.25,73.75,-167.25,-87.5,-79.75,42.25,44.0,12.75,-8.5,-4.75,3.5,0.75,8.25,-0.39999999999997726,-0.08989794855663558,0.0,0.0,2
215.125,255.0,151.0,32.37837820212742,1.0,8.0,8.0,14548.625,5640.75,1872.875,115.125,507.5,522.125,192.875,198.625,126.25,76.875,57.625,42.125,35.125,30.125,39.375,33.75,617.0,308.50024311173564,0.04,1.0,113.125,150.0,52.0,29.378378202127422,0.0,6.0,6.0,-3316.375,-1300.25,319.375,16.625,338.5,454.625,147.875,149.625,14.75,1.375,-2.375,4.625,8.125,-0.875,4.375,-3.25,-154.20000000000005,308.10024311173567,0.08,0.0,2
111.18181818181819,150.0,105.0,13.927201518925484,1.0,11.0,11.0,19490.7265625,7717.0,2943.181884765625,343.81817626953125,235.5454559326172,260.2727355957031,178.27272033691406,248.90908813476562,152.18182373046875,79.18181610107422,49.90909194946289,48.90909194946289,35.272727966308594,27.272727966308594,33.272727966308594,24.727272033691406,642.8333333333334,287.4841541526922,0.03333333333333333,1.0,-103.94318181818181,-105.0,-46.0,-18.451176683201936,0.0,3.0,3.0,4942.1015625,2076.25,1070.306884765625,228.69317626953125,-271.9545440673828,-261.8522644042969,-14.602279663085938,50.284088134765625,25.93182373046875,2.3068161010742188,-7.715908050537109,6.784091949462891,0.14772796630859375,-2.8522720336914062,-6.102272033691406,-9.022727966308594,25.83333333333337,-21.01608895904343,-0.006666666666666668,0.0,2
